Id,FinServ_Category__pc,FinServ_Contact_Status__pc,FinServ__CommunicationPreferences__pc,FinServ__ContactPreference__pc,FinServ__LastUsedChannel__c
001am00002AYQqaAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQqbAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQqcAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQqdAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQqeAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQqfAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQqgAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQqhAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQqiAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQqjAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQqkAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQqlAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQqmAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQqnAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQqoAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQqpAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQqqAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQqrAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQqsAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQqtAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQquAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQqvAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQqwAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQqxAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQqyAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQqzAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQr0AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQr1AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQr2AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQr3AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQr4AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQr5AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQr6AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQr7AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQr8AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQr9AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQrAAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQrBAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQrCAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQrDAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQrEAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQrFAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQrGAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQrHAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQrIAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQrJAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQrKAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQrLAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQrMAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQrNAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQrOAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQrPAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQrQAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQrRAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQrSAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQrTAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQrUAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQrVAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQrWAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQrXAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQrYAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQrZAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQraAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQrbAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQrcAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQrdAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQreAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQrfAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQrgAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQrhAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQriAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQrjAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQrkAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQrlAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQrmAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQrnAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQroAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQrpAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQrqAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQrrAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQrsAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQrtAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQruAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQrvAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQrwAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQrxAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQryAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQrzAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQs0AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQs1AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQs2AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQs3AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQs4AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQs5AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQs6AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQs7AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQs8AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQs9AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQsAAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQsBAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQsCAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQsDAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQsEAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQsFAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQsGAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQsHAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQsIAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQsJAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQsKAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQsLAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQsMAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQsNAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQsOAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQsPAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQsQAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQsRAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQsSAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQsTAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQsUAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQsVAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQsWAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQsXAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQsYAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQsZAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQsaAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQsbAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQscAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQsdAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQseAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQsfAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQsgAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQshAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQsiAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQsjAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQskAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQslAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQsmAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQsnAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQsoAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQspAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQsqAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQsrAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQssAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQstAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQsuAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQsvAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQswAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQsxAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQsyAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQszAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQt0AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQt1AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQt2AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQt3AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQt4AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQt5AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQt6AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQt7AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQt8AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQt9AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQtAAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQtBAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQtCAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQtDAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQtEAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQtFAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQtGAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQtHAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQtIAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQtJAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQtKAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQtLAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQtMAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQtNAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQtOAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQtPAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQtQAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQtRAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQtSAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQtTAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQtUAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQtVAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQtWAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQtXAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQtYAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQtZAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
