Id,FinServ__NetWorth__c,FinServ__CreditRating__c,Tier__c,FinServ__LifetimeValue__c,FinServ__LastUsedChannel__c,Ownership,TickerSymbol
001am00002AAAt5AAH,1469600,Good,B,25718,Other,Private,
001am00002AAAt6AAH,2265600,Good,B,39648,Other,Private,
001am00002AAAt7AAH,1943200,Good,B,34006,Call Center,Private,
001am00002AAAt8AAH,9765200,Good,B,170891,Mobile,Private,
001am00002AAAt9AAH,1789600,Fair,B,31318,Other,Private,
001am00002AAAtAAAX,21274800,Good,B,372309,Web,Private,
001am00002AAAtBAAX,8574800,Good,B,150059,Other,Public,MEDI
001am00002AAAtCAAX,1097600,Good,B,25000,Call Center,Private,
001am00002AAAtDAAX,2328400,Fair,B,40747,Call Center,Private,
001am00002AAAtEAAX,1675600,Excellent,B,29323,Call Center,Private,
001am00002AAAtFAAX,2352400,Good,B,41167,Call Center,Private,
001am00002AAAtGAAX,6066000,Good,B,106155,Call Center,Private,
001am00002AAAtHAAX,6309600,Excellent,B,110418,Web,Private,
001am00002AAAtIAAX,11909200,Good,B,208411,Call Center,Private,
001am00002AAAtJAAX,2990800,Good,B,52339,Branch,Private,
001am00002AAAtKAAX,2660800,Good,B,46564,Web,Subsidiary,
001am00002AAAtLAAX,1000000,Poor,B,25000,Call Center,Private,
001am00002AAAtMAAX,4939600,Excellent,B,86443,Other,Private,
001am00002AAAtNAAX,6705600,Good,B,117348,Mobile,Private,
001am00002AAAtOAAX,3188800,Good,B,55804,Mobile,Private,
001am00002AAAtPAAX,1836400,Fair,B,32137,Mobile,Private,
001am00002AAAtQAAX,5021600,Excellent,B,87878,Web,Subsidiary,
001am00002AAAtRAAX,2660800,Fair,B,46564,Other,Private,
001am00002AAAtSAAX,1000000,Fair,B,25000,Other,Private,
001am00002AAAtTAAX,2315200,Good,B,40516,Call Center,Private,
001am00002AAAtUAAX,2685200,Fair,B,46991,Branch,Private,
001am00002AAAtVAAX,1000000,Good,B,25000,Call Center,Subsidiary,
001am00002AAAtWAAX,1489200,Fair,B,26061,Mobile,Private,
001am00002AAAtXAAX,2609600,Excellent,B,45668,Call Center,Private,
001am00002AAAtYAAX,4110800,Excellent,B,71939,Mobile,Private,
001am00002AAAtZAAX,1000000,Good,B,25000,Web,Private,
001am00002AAAtaAAH,1921200,Good,B,33621,Branch,Private,
001am00002AAAtbAAH,1404400,Good,B,25000,Other,Private,
001am00002AAAtcAAH,1198400,Good,B,25000,Web,Private,
001am00002AAAtdAAH,2930800,Good,B,51289,Mobile,Public,MILL
001am00002AAAteAAH,1023200,Good,B,25000,Branch,Public,CHAR
001am00002AAAtfAAH,5087200,Good,B,89026,Web,Subsidiary,
001am00002AAAtgAAH,1084000,Good,B,25000,Mobile,Private,
001am00002AAAthAAH,9238000,Fair,B,161665,Branch,Private,
001am00002AAAtiAAH,19760800,Excellent,B,345814,Other,Private,
001am00002AAAtjAAH,1000000,Fair,B,25000,Call Center,Private,
001am00002AAAtkAAH,2262400,Fair,B,39592,Call Center,Private,
001am00002AAAtlAAH,2594400,Fair,B,45402,Branch,Private,
001am00002AAAtmAAH,4212000,Good,B,73710,Branch,Private,
001am00002AAAtnAAH,2002800,Fair,B,35049,Call Center,Private,
001am00002AAAtoAAH,2077200,Fair,B,36351,Call Center,Other,
001am00002AAAtpAAH,2143600,Excellent,B,37513,Call Center,Private,
001am00002AAAtqAAH,8456000,Good,B,147980,Web,Subsidiary,
001am00002AAAtrAAH,2072000,Good,B,36260,Call Center,Private,
001am00002AAAtsAAH,7938400,Good,B,138922,Web,Private,
001am00002AAAttAAH,4590400,Good,B,80332,Web,Other,
001am00002AAAtuAAH,1058800,Fair,B,25000,Mobile,Private,
001am00002AAAtvAAH,2484800,Good,B,43484,Call Center,Private,
001am00002AAAtwAAH,2487200,Good,B,43526,Call Center,Private,
001am00002AAAtxAAH,4225200,Excellent,B,73941,Branch,Private,
001am00002AAAtyAAH,1223600,Good,B,25000,Branch,Private,
001am00002AAAtzAAH,1000000,Fair,B,25000,Call Center,Public,PRUI
001am00002AAAu0AAH,4359200,Good,B,76286,Mobile,Private,
001am00002AAAu1AAH,1044400,Fair,B,25000,Branch,Private,
001am00002AAAu2AAH,1000000,Fair,B,25000,Web,Private,
001am00002AAAu3AAH,5008000,Good,B,87640,Other,Private,
001am00002AAAu4AAH,9225200,Excellent,B,161441,Branch,Private,
001am00002AAAu5AAH,8054400,Good,B,140952,Call Center,Public,CHOI
001am00002AAAu6AAH,5177200,Good,B,90601,Mobile,Private,
001am00002AAAu7AAH,3513600,Fair,B,61488,Call Center,Private,
001am00002AAAu8AAH,3498800,Good,B,61229,Branch,Private,
001am00002AAAu9AAH,2980400,Fair,B,52157,Call Center,Private,
001am00002AAAuAAAX,5441200,Good,B,95221,Other,Private,
001am00002AAAuBAAX,2255600,Good,B,39473,Call Center,Private,
001am00002AAAuCAAX,1043200,Fair,B,25000,Web,Private,
001am00002AAAuDAAX,3830400,Good,B,67032,Web,Public,CARP
001am00002AAAuEAAX,1250400,Fair,B,25000,Branch,Private,
001am00002AAAuFAAX,1587200,Good,B,27776,Branch,Private,
001am00002AAAuGAAX,6868400,Good,B,120197,Other,Public,SIMM
001am00002AAAuHAAX,1497200,Excellent,B,26201,Mobile,Private,
001am00002AAAuIAAX,6830000,Good,B,119525,Mobile,Private,
001am00002AAAuJAAX,5168400,Excellent,B,90447,Branch,Private,
001am00002AAAuKAAX,1267200,Fair,B,25000,Other,Public,DAVI
001am00002AAAuLAAX,1000000,Good,B,25000,Web,Private,
001am00002AAAuMAAX,3999600,Good,B,69993,Web,Private,
001am00002AAAuNAAX,5739200,Excellent,B,100436,Call Center,Private,
001am00002AAAuOAAX,6692400,Good,B,117117,Other,Private,
001am00002AAAuPAAX,1408000,Fair,B,25000,Other,Private,
001am00002AAAuQAAX,3765200,Fair,B,65891,Other,Private,
001am00002AAAuRAAX,1138800,Fair,B,25000,Call Center,Private,
001am00002AAAuSAAX,3669200,Good,B,64211,Other,Private,
001am00002AAAuTAAX,5862400,Excellent,B,102592,Call Center,Private,
001am00002AAAuUAAX,7808000,Excellent,B,136640,Other,Private,
001am00002AAAuVAAX,1802000,Fair,B,31535,Mobile,Other,
001am00002AAAuWAAX,1000000,Good,B,25000,Branch,Private,
001am00002AAAuXAAX,2083600,Good,B,36463,Web,Private,
001am00002AAAuYAAX,1158000,Good,B,25000,Mobile,Private,
001am00002AAAuZAAX,1000000,Fair,B,25000,Web,Private,
001am00002AAAuaAAH,10988400,Excellent,B,192297,Call Center,Private,
001am00002AAAubAAH,6347200,Good,B,111076,Branch,Public,RITT
001am00002AAAucAAH,2286800,Fair,B,40019,Web,Private,
001am00002AAAudAAH,3012000,Fair,B,52710,Call Center,Private,
001am00002AAAueAAH,2332400,Good,B,40817,Branch,Private,
001am00002AAAufAAH,2451600,Good,B,42903,Other,Private,
001am00002AAAugAAH,28529600,Good,B,499268,Other,Private,
001am00002AAAuhAAH,1480800,Good,B,25914,Other,Subsidiary,
001am00002AAAuiAAH,3737200,Fair,B,65401,Web,Other,
001am00002AAAujAAH,4097200,Good,B,71701,Branch,Other,
001am00002AAAukAAH,2496800,Fair,B,43694,Other,Private,
001am00002AAAulAAH,1000000,Good,B,25000,Call Center,Private,
001am00002AAAumAAH,1000000,Fair,B,25000,Other,Private,
001am00002AAAunAAH,4064000,Good,B,71120,Call Center,Private,
001am00002AAAuoAAH,5259200,Good,B,92036,Other,Private,
001am00002AAAupAAH,2546400,Fair,B,44562,Other,Private,
001am00002AAAuqAAH,8605200,Fair,B,150591,Call Center,Private,
001am00002AAAurAAH,3497200,Fair,B,61201,Mobile,Private,
001am00002AAAusAAH,1705600,Good,B,29848,Web,Private,
001am00002AAAutAAH,1000000,Fair,B,25000,Web,Public,REYE
001am00002AAAuuAAH,7579600,Good,B,132643,Branch,Other,
001am00002AAAuvAAH,4081200,Good,B,71421,Mobile,Private,
001am00002AAAuwAAH,4024800,Fair,B,70434,Branch,Subsidiary,
001am00002AAAuxAAH,3653600,Fair,B,63938,Call Center,Private,
001am00002AAAuyAAH,1374000,Good,B,25000,Call Center,Private,
001am00002AAAuzAAH,5623600,Excellent,B,98413,Mobile,Other,
001am00002AAAv0AAH,2982400,Good,B,52192,Call Center,Private,
001am00002AAAv1AAH,1420400,Good,B,25000,Web,Subsidiary,
001am00002AAAv2AAH,2345600,Fair,B,41048,Mobile,Private,
001am00002AAAv3AAH,1852400,Good,B,32417,Other,Private,
001am00002AAAv4AAH,8724800,Good,B,152684,Branch,Private,
001am00002AAAv5AAH,3254800,Fair,B,56959,Other,Private,
001am00002AAAv6AAH,1476000,Excellent,B,25830,Call Center,Other,
001am00002AAAv7AAH,9982000,Excellent,B,174685,Web,Private,
001am00002AAAv8AAH,2836000,Good,B,49630,Mobile,Private,
001am00002AAAv9AAH,3604800,Fair,B,63084,Branch,Private,
001am00002AAAvAAAX,1780000,Fair,B,31150,Branch,Other,
001am00002AAAvBAAX,2071600,Good,B,36253,Branch,Subsidiary,
001am00002AAAvCAAX,6078800,Good,B,106379,Web,Private,
001am00002AAAvDAAX,1584800,Fair,B,27734,Call Center,Private,
001am00002AAAvEAAX,2676400,Fair,B,46837,Call Center,Private,
001am00002AAAvFAAX,3426000,Good,B,59955,Mobile,Private,
001am00002AAAvGAAX,3708800,Good,B,64904,Web,Private,
001am00002AAAvHAAX,1644000,Good,B,28770,Call Center,Subsidiary,
001am00002AAAvIAAX,1801600,Fair,B,31528,Mobile,Private,
001am00002AAAvJAAX,3373200,Fair,B,59031,Web,Private,
001am00002AAAvKAAX,2425600,Good,B,42448,Branch,Private,
001am00002AAAvLAAX,2081200,Excellent,B,36421,Other,Other,
001am00002AAAvMAAX,1183600,Fair,B,25000,Branch,Private,
001am00002AAAvNAAX,4062800,Excellent,B,71099,Other,Private,
001am00002AAAvOAAX,4663600,Good,B,81613,Branch,Public,KING
001am00002AAAvPAAX,11292400,Excellent,B,197617,Web,Private,
001am00002AAAvQAAX,10767200,Good,B,188426,Branch,Subsidiary,
001am00002AAAvRAAX,5660400,Excellent,B,99057,Other,Subsidiary,
001am00002AAAvSAAX,1810800,Good,B,31689,Branch,Private,
001am00002AAAvTAAX,4960000,Excellent,B,86800,Branch,Private,
001am00002AAAvUAAX,1174400,Fair,B,25000,Web,Private,
001am00002AAAvVAAX,2512800,Poor,B,43974,Mobile,Private,
001am00002AAAvWAAX,3904000,Good,B,68320,Web,Other,
001am00002AAAvXAAX,1697200,Good,B,29701,Web,Private,
001am00002AAAvYAAX,3136800,Good,B,54894,Branch,Other,
001am00002AAAvZAAX,2828800,Fair,B,49504,Mobile,Private,
001am00002AAAvaAAH,3467600,Fair,B,60683,Web,Private,
001am00002AAAvbAAH,3022800,Good,B,52899,Call Center,Private,
001am00002AAAvcAAH,1000000,Fair,B,25000,Mobile,Private,
001am00002AAAvdAAH,1534400,Good,B,26852,Branch,Private,
001am00002AAAveAAH,12362400,Good,B,216342,Other,Private,
001am00002AAAvfAAH,1000000,Good,B,25000,Mobile,Private,
001am00002AAAvgAAH,7866000,Good,B,137655,Other,Subsidiary,
001am00002AAAvhAAH,2377600,Fair,B,41608,Mobile,Private,
001am00002AAAviAAH,1747600,Good,B,30583,Web,Private,
001am00002AAAvjAAH,1701200,Fair,B,29771,Mobile,Private,
001am00002AAAvkAAH,6930400,Good,B,121282,Branch,Private,
001am00002AAAvlAAH,18195600,Excellent,B,318423,Web,Private,
001am00002AAAvmAAH,6904400,Good,B,120827,Branch,Private,
001am00002AAAvnAAH,2071200,Good,B,36246,Mobile,Private,
001am00002AAAvoAAH,1473600,Fair,B,25788,Other,Private,
001am00002AAAvpAAH,1777600,Fair,B,31108,Other,Private,
001am00002AAAvqAAH,4914400,Good,B,86002,Other,Private,
001am00002AAAvrAAH,2120400,Good,B,37107,Mobile,Private,
001am00002AAAvsAAH,3058800,Fair,B,53529,Branch,Subsidiary,
001am00002AAAvtAAH,3591600,Fair,B,62853,Branch,Private,
001am00002AAAvuAAH,1000000,Good,B,25000,Web,Private,
001am00002AAAvvAAH,1492800,Good,B,26124,Other,Subsidiary,
001am00002AAAvwAAH,4186000,Good,B,73255,Other,Private,
001am00002AAAvxAAH,2078400,Poor,B,36372,Web,Private,
001am00002AAAvyAAH,5431200,Excellent,B,95046,Call Center,Private,
001am00002AAAvzAAH,6921600,Good,B,121128,Web,Private,
001am00002AAAw0AAH,1874400,Good,B,32802,Other,Private,
001am00002AAAw1AAH,1096000,Fair,B,25000,Mobile,Private,
001am00002AAAw2AAH,1137200,Good,B,25000,Mobile,Subsidiary,
001am00002AAAw3AAH,3260800,Fair,B,57064,Other,Private,
001am00002AAAw4AAH,2912000,Good,B,50960,Web,Private,
001am00002AAAw5AAH,9393600,Excellent,B,164388,Branch,Private,
001am00002AAAw6AAH,1000000,Fair,B,25000,Mobile,Private,
001am00002AAAw7AAH,7888800,Excellent,B,138054,Call Center,Private,
001am00002AAAw8AAH,3968400,Good,B,69447,Branch,Other,
001am00002AAAw9AAH,1638800,Good,B,28679,Other,Private,
001am00002AAAwAAAX,2915200,Fair,B,51016,Web,Subsidiary,
001am00002AAAwBAAX,1204800,Fair,B,25000,Call Center,Private,
001am00002AAAwCAAX,2038000,Good,B,35665,Web,Public,GRAY
001am00002AAAwDAAX,4471200,Excellent,B,78246,Mobile,Private,
001am00002AAAwEAAX,2239200,Good,B,39186,Mobile,Other,
001am00002AAAwFAAX,4158400,Fair,B,72772,Other,Private,
001am00002AAAwGAAX,4493200,Good,B,78631,Other,Private,
001am00002AAAwHAAX,6422000,Good,B,112385,Call Center,Public,WALL
001am00002AAAwIAAX,1744000,Poor,B,30520,Web,Public,SPAR
001am00002AAAwJAAX,4033200,Good,B,70581,Branch,Private,
001am00002AAAwKAAX,2317200,Good,B,40551,Web,Private,
001am00002AAAwLAAX,3361600,Excellent,B,58828,Web,Private,
001am00002AAAwMAAX,8678000,Excellent,B,151865,Mobile,Private,
001am00002AAAwNAAX,2087200,Fair,B,36526,Branch,Public,CARS
001am00002AAAwOAAX,1000000,Fair,B,25000,Other,Private,
001am00002AAAwPAAX,2320000,Good,B,40600,Call Center,Private,
001am00002AAAwQAAX,25032800,Good,B,438074,Other,Private,
001am00002AAAwRAAX,3618000,Good,B,63315,Mobile,Public,MOYE
001am00002AAAwSAAX,10270800,Excellent,B,179739,Call Center,Private,
001am00002AAAwTAAX,1266400,Good,B,25000,Mobile,Private,
001am00002AAAwUAAX,14368800,Excellent,B,251454,Other,Public,BUTL
001am00002AAAwVAAX,1615200,Good,B,28266,Other,Private,
001am00002AAAwWAAX,2919600,Good,B,51093,Other,Private,
001am00002AAAwXAAX,2896800,Fair,B,50694,Branch,Private,
001am00002AAAwYAAX,13267600,Good,B,232183,Branch,Private,
001am00002AAAwZAAX,5693600,Excellent,B,99638,Call Center,Private,
001am00002AAAwaAAH,2523600,Good,B,44163,Other,Private,
001am00002AAAwbAAH,5290000,Good,B,92575,Branch,Private,
001am00002AAAwcAAH,1000000,Fair,B,25000,Web,Private,
001am00002AAAwdAAH,12916400,Good,B,226037,Web,Private,
001am00002AAAweAAH,2612800,Good,B,45724,Call Center,Private,
001am00002AAAwfAAH,1058000,Fair,B,25000,Mobile,Private,
001am00002AAAwgAAH,3015600,Fair,B,52773,Call Center,Private,
001am00002AAAwhAAH,1926800,Good,B,33719,Branch,Private,
001am00002AAAwiAAH,9491200,Good,B,166096,Mobile,Private,
001am00002AAAwjAAH,2532400,Good,B,44317,Call Center,Public,HAMM
001am00002AAAwkAAH,2901200,Good,B,50771,Branch,Private,
001am00002AAAwlAAH,4072800,Fair,B,71274,Branch,Private,
001am00002AAAwmAAH,5057200,Good,B,88501,Other,Other,
001am00002AAAwnAAH,5399200,Excellent,B,94486,Branch,Subsidiary,
001am00002AAAwoAAH,1404000,Fair,B,25000,Web,Private,
001am00002AAAwpAAH,4581200,Good,B,80171,Branch,Other,
001am00002AAAwqAAH,1910000,Fair,B,33425,Call Center,Other,
001am00002AAAwrAAH,2105200,Fair,B,36841,Other,Private,
001am00002AAAwsAAH,3366000,Fair,B,58905,Call Center,Private,
001am00002AAAwtAAH,5785200,Excellent,B,101241,Other,Private,
001am00002AAAwuAAH,9880400,Excellent,B,172907,Web,Private,
001am00002AAAwvAAH,2762400,Fair,B,48342,Branch,Private,
001am00002AAAwwAAH,1963200,Fair,B,34356,Web,Private,
001am00002AAAwxAAH,6649200,Excellent,B,116361,Branch,Private,
001am00002AAAwyAAH,1986400,Good,B,34762,Web,Private,
001am00002AAAwzAAH,1128400,Fair,B,25000,Web,Private,
001am00002AAAx0AAH,1459600,Good,B,25543,Web,Private,
001am00002AAAx1AAH,1000000,Good,B,25000,Web,Other,
001am00002AAAx2AAH,10336800,Good,B,180894,Web,Private,
001am00002AAAx3AAH,3772800,Fair,B,66024,Mobile,Private,
001am00002AAAx4AAH,8487600,Good,B,148533,Other,Private,
001am00002AAAx5AAH,1935200,Poor,B,33866,Other,Subsidiary,
001am00002AAAx6AAH,5684000,Good,B,99470,Other,Private,
001am00002AAAx7AAH,1491600,Fair,B,26103,Call Center,Public,SMIT
001am00002AAAx8AAH,5341200,Good,B,93471,Other,Private,
001am00002AAAx9AAH,7190000,Fair,B,125825,Other,Private,
001am00002AAAxAAAX,6279600,Excellent,B,109893,Branch,Private,
001am00002AAAxBAAX,1000000,Fair,B,25000,Mobile,Private,
001am00002AAAxCAAX,5100800,Good,B,89264,Call Center,Private,
001am00002AAAxDAAX,11910000,Excellent,B,208425,Branch,Private,
001am00002AAAxEAAX,20346800,Good,B,356069,Branch,Subsidiary,
001am00002AAAxFAAX,18954800,Good,B,331709,Call Center,Private,
001am00002AAAxGAAX,13988400,Good,B,244797,Other,Private,
001am00002AAAxHAAX,5729200,Good,B,100261,Branch,Private,
001am00002AAAxIAAX,2071600,Good,B,36253,Mobile,Subsidiary,
001am00002AAAxJAAX,1128800,Fair,B,25000,Web,Other,
001am00002AAAxKAAX,7518800,Good,B,131579,Branch,Private,
001am00002AAAxLAAX,3318400,Fair,B,58072,Other,Private,
001am00002AAAxMAAX,2599600,Good,B,45493,Call Center,Private,
001am00002AAAxNAAX,4450400,Good,B,77882,Mobile,Private,
001am00002AAAxOAAX,4302800,Excellent,B,75299,Branch,Private,
001am00002AAAxPAAX,3191200,Fair,B,55846,Mobile,Public,GOME
001am00002AAAxQAAX,5217600,Good,B,91308,Call Center,Private,
001am00002AAAxRAAX,1534000,Fair,B,26845,Branch,Private,
001am00002AAAxSAAX,3933600,Good,B,68838,Mobile,Private,
001am00002AAAxTAAX,1818400,Fair,B,31822,Other,Public,ESTR
001am00002AAAxUAAX,3841200,Good,B,67221,Call Center,Private,
001am00002AAAxVAAX,2441600,Good,B,42728,Branch,Private,
001am00002AAAxWAAX,1930800,Fair,B,33789,Other,Private,
001am00002AAAxXAAX,17168000,Excellent,B,300440,Call Center,Public,BEAS
001am00002AAAxYAAX,1811200,Fair,B,31696,Branch,Private,
001am00002AAAxZAAX,10654800,Good,B,186459,Web,Subsidiary,
001am00002AAAxaAAH,3404800,Good,B,59584,Call Center,Other,
001am00002AAAxbAAH,3843600,Fair,B,67263,Call Center,Subsidiary,
001am00002AAAxcAAH,1000000,Poor,B,25000,Mobile,Private,
001am00002AAAxdAAH,2657600,Fair,B,46508,Call Center,Other,
001am00002AAAxeAAH,4565600,Good,B,79898,Mobile,Private,
001am00002AAAxfAAH,2482800,Good,B,43449,Web,Private,
001am00002AAAxgAAH,2502800,Fair,B,43799,Web,Other,
001am00002AAAxhAAH,3304000,Fair,B,57820,Call Center,Private,
001am00002AAAxiAAH,1307600,Fair,B,25000,Other,Private,
001am00002AAAxjAAH,3694800,Good,B,64659,Branch,Private,
001am00002AAAxkAAH,3988000,Excellent,B,69790,Call Center,Subsidiary,
001am00002AAAxlAAH,5572400,Excellent,B,97517,Mobile,Private,
001am00002AAAxmAAH,3556000,Good,B,62230,Call Center,Private,
001am00002AAAxnAAH,1341200,Good,B,25000,Call Center,Private,
001am00002AAAxoAAH,1498800,Fair,B,26229,Other,Subsidiary,
001am00002AAAxpAAH,1095600,Fair,B,25000,Mobile,Private,
001am00002AAAxqAAH,1771600,Good,B,31003,Web,Private,
001am00002AAAxrAAH,8406800,Good,B,147119,Call Center,Private,
001am00002AAAxsAAH,2713200,Good,B,47481,Other,Private,
001am00002AAAxtAAH,1584000,Fair,B,27720,Branch,Private,
001am00002AAAxuAAH,4596400,Good,B,80437,Branch,Private,
001am00002AAAxvAAH,10502400,Excellent,B,183792,Branch,Other,
001am00002AAAxwAAH,4238400,Good,B,74172,Mobile,Private,
001am00002AAAxxAAH,2398000,Good,B,41965,Call Center,Other,
001am00002AAAxyAAH,1872800,Fair,B,32774,Web,Private,
001am00002AAAxzAAH,1000000,Good,B,25000,Web,Private,
001am00002AAAy0AAH,1691600,Good,B,29603,Mobile,Public,CAME
001am00002AAAy1AAH,1544800,Fair,B,27034,Call Center,Private,
001am00002AAAy2AAH,12830800,Good,B,224539,Mobile,Private,
001am00002AAAy3AAH,1000000,Fair,B,25000,Branch,Private,
001am00002AAAy4AAH,4934800,Good,B,86359,Mobile,Private,
001am00002AAAy5AAH,3312000,Excellent,B,57960,Branch,Private,
001am00002AAAy6AAH,6043600,Good,B,105763,Other,Private,
001am00002AAAy7AAH,1000000,Fair,B,25000,Web,Private,
001am00002AAAy8AAH,8142000,Good,B,142485,Mobile,Other,
001am00002AAAy9AAH,6550000,Excellent,B,114625,Call Center,Private,
001am00002AAAyAAAX,4546400,Good,B,79562,Call Center,Private,
001am00002AAAyBAAX,1488800,Good,B,26054,Call Center,Private,
001am00002AAAyCAAX,3110000,Fair,B,54425,Branch,Private,
001am00002AAAyDAAX,1658000,Good,B,29015,Web,Private,
001am00002AAAyEAAX,4454400,Excellent,B,77952,Call Center,Public,MARS
001am00002AAAyFAAX,4241600,Excellent,B,74228,Other,Private,
001am00002AAAyGAAX,2178000,Good,B,38115,Branch,Private,
001am00002AAAyHAAX,2522400,Poor,B,44142,Web,Private,
001am00002AAAyIAAX,5105600,Excellent,B,89348,Web,Private,
001am00002AAAyJAAX,4895600,Excellent,B,85673,Web,Public,TAYL
001am00002AAAyKAAX,12468400,Excellent,B,218197,Mobile,Subsidiary,
001am00002AAAyLAAX,2240800,Good,B,39214,Call Center,Public,PETE
001am00002AAAyMAAX,1000000,Good,B,25000,Branch,Public,ROBE
001am00002AAAyNAAX,2059600,Good,B,36043,Web,Private,
001am00002AAAyOAAX,1204000,Good,B,25000,Mobile,Private,
001am00002AAAyPAAX,6515600,Excellent,B,114023,Other,Private,
001am00002AAAyQAAX,1530400,Fair,B,26782,Other,Private,
001am00002AAAyRAAX,4170400,Excellent,B,72982,Web,Private,
001am00002AAAySAAX,4936000,Excellent,B,86380,Mobile,Public,RICH
001am00002AAAyTAAX,2579200,Fair,B,45136,Other,Private,
001am00002AAAyUAAX,5330400,Excellent,B,93282,Branch,Subsidiary,
001am00002AAAyVAAX,3782800,Fair,B,66199,Branch,Private,
001am00002AAAyWAAX,3243200,Fair,B,56756,Mobile,Private,
001am00002AAAyXAAX,12339600,Excellent,B,215943,Call Center,Private,
001am00002AAAyYAAX,1110800,Fair,B,25000,Mobile,Private,
001am00002AAAyZAAX,4484800,Excellent,B,78484,Web,Other,
001am00002AAAyaAAH,2918000,Fair,B,51065,Mobile,Subsidiary,
001am00002AAB0DAAX,6748400,Excellent,B,118097,Mobile,Private,
001am00002AAB0EAAX,5262000,Good,B,92085,Call Center,Private,
001am00002AAB0FAAX,4184400,Good,B,73227,Other,Private,
001am00002AAB0GAAX,7965600,Excellent,B,139398,Mobile,Public,BURG
001am00002AAB0HAAX,1736800,Good,B,30394,Web,Private,
001am00002AAB0IAAX,3682000,Fair,B,64435,Other,Private,
001am00002AAB0JAAX,1009200,Good,B,25000,Other,Private,
001am00002AAB0KAAX,1658800,Fair,B,29029,Mobile,Other,
001am00002AAB0LAAX,8285200,Excellent,B,144991,Mobile,Private,
001am00002AAB0MAAX,4236000,Excellent,B,74130,Call Center,Private,
001am00002AAB0NAAX,3085600,Fair,B,53998,Call Center,Private,
001am00002AYR8iAAH,3761600,Good,B,65828,Other,Private,
001am00002AYR8jAAH,4867600,Excellent,B,85183,Other,Private,
001am00002AYR8kAAH,7232800,Excellent,B,126574,Web,Private,
001am00002AYR8lAAH,7675600,Good,B,134323,Other,Other,
001am00002AYR8mAAH,5181600,Good,B,90678,Web,Private,
001am00002AYR8nAAH,1151200,Fair,B,25000,Call Center,Private,
001am00002AYR8oAAH,12938000,Excellent,B,226415,Mobile,Private,
001am00002AYR8pAAH,6971600,Good,B,122003,Branch,Private,
001am00002AYR8qAAH,1826800,Fair,B,31969,Web,Private,
001am00002AYR8rAAH,7667600,Good,B,134183,Other,Other,
001am00002AYR8sAAH,1682000,Excellent,B,29435,Call Center,Private,
001am00002AYR8tAAH,5508800,Excellent,B,96404,Mobile,Private,
001am00002AYR8uAAH,1000000,Good,B,25000,Mobile,Private,
001am00002AYR8vAAH,1945600,Good,B,34048,Mobile,Private,
001am00002AYR8wAAH,2619600,Good,B,45843,Call Center,Other,
001am00002AYR8xAAH,3154800,Good,B,55209,Other,Private,
001am00002AYR8yAAH,1000000,Good,B,25000,Other,Public,THOM
